ID,Age,Experience,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Income pm
437,61,35,50,3,1.4,3,112,0,No,No,Yes,No,16.67
438,36,9,31,4,1,2,0,0,Yes,No,Yes,No,7.75
439,58,32,113,2,3.8,2,119,1,No,Yes,Yes,Yes,56.5
440,47,23,29,4,0.6,1,0,0,No,No,Yes,No,7.25
441,64,39,59,2,1.5,1,139,0,No,No,Yes,No,29.5
442,52,27,43,1,1.3,2,0,0,Yes,No,Yes,No,43
443,58,28,122,1,3,3,115,1,No,No,Yes,No,122
444,48,24,29,1,1,1,0,0,No,No,No,No,29
445,64,40,91,2,0,3,0,0,No,No,Yes,Yes,45.5
446,58,32,65,3,2.2,3,0,0,No,No,Yes,No,21.67
447,47,23,22,1,1,1,0,0,No,No,No,Yes,22
448,49,23,71,1,1.4,3,0,0,No,No,No,No,71
449,31,4,60,4,2,2,0,0,No,No,Yes,Yes,15
450,61,37,60,3,2,3,0,0,No,No,Yes,No,20
451,51,25,69,1,0.3,1,0,0,No,No,Yes,Yes,69
453,39,13,21,3,0.2,2,0,0,No,No,No,No,7
454,54,28,53,4,2.8,2,0,0,Yes,No,No,No,13.25
455,50,24,29,3,0.9,3,0,0,No,No,No,No,9.67
456,30,4,60,4,2.2,2,0,0,No,No,Yes,No,15
457,64,39,42,3,0.5,2,116,0,No,No,Yes,No,14
458,29,3,69,3,0.3,3,0,0,No,No,No,No,23
459,48,24,20,1,1,1,0,0,No,No,Yes,Yes,20
460,35,10,200,2,3,1,458,0,No,No,No,No,100
461,60,36,141,2,2.1,1,0,0,No,No,Yes,Yes,70.5
462,55,30,81,2,3.7,1,0,0,Yes,No,No,No,40.5
463,29,4,183,3,8.3,3,0,1,No,No,Yes,No,61
464,48,22,149,2,5.5,2,0,1,Yes,Yes,Yes,No,74.5
465,43,19,83,4,3.6,3,0,1,No,No,No,Yes,20.75
466,66,42,35,1,1.9,2,172,0,No,No,Yes,No,35
468,45,20,39,1,2.4,1,0,0,No,No,No,Yes,39
469,34,10,21,1,0.5,3,0,0,No,No,Yes,No,21
470,48,23,10,2,0.7,3,0,0,No,No,Yes,Yes,5
471,32,6,84,4,1.8,2,0,0,No,No,No,No,21
472,50,24,30,4,0.1,1,161,0,No,No,Yes,Yes,7.5
473,43,19,31,4,0.3,1,156,0,No,No,Yes,No,7.75
474,64,39,182,1,1.2,2,547,1,No,No,Yes,No,182
475,60,34,114,2,6.9,1,0,0,No,No,Yes,No,57
476,43,19,152,3,6.1,2,0,1,No,No,No,No,50.67
477,60,34,53,1,0.8,2,0,0,Yes,No,No,Yes,53
478,64,39,24,4,0.4,2,78,0,No,No,Yes,No,6
479,44,20,150,2,3.3,1,0,0,No,No,No,Yes,75
480,60,36,132,2,6,1,470,0,No,No,Yes,Yes,66
481,54,29,68,3,1.6,3,0,0,No,No,Yes,Yes,22.67
482,33,9,53,1,1.2,1,0,0,No,No,No,Yes,53
483,56,32,173,1,4.6,2,88,1,No,Yes,Yes,No,173
484,29,5,30,3,1,2,0,0,No,No,No,No,10
485,25,1,113,2,0.2,1,0,0,No,No,Yes,Yes,56.5
486,60,34,15,1,0.8,2,0,0,No,No,Yes,No,15
487,55,30,84,2,3.7,1,304,0,Yes,No,Yes,No,42
488,39,13,88,4,1.4,2,0,0,No,No,Yes,Yes,22
489,37,13,43,3,2.8,1,0,0,No,No,Yes,No,14.33
490,53,28,43,2,2.1,3,0,0,No,Yes,Yes,Yes,21.5
491,34,10,90,2,2.7,1,0,0,No,No,Yes,No,45
492,42,18,34,4,0.3,1,104,0,Yes,No,Yes,No,8.5
493,60,36,38,4,1.3,1,0,0,No,No,Yes,No,9.5
494,50,24,173,1,1,1,0,0,No,No,Yes,Yes,173
495,41,17,160,2,8,1,0,0,No,No,Yes,No,80
497,50,24,83,2,0.4,3,0,0,No,No,Yes,No,41.5
498,48,22,94,4,2.6,3,0,0,No,No,Yes,No,23.5
499,32,8,43,1,2.1,3,0,0,No,No,No,Yes,43
500,50,25,42,3,1.7,2,0,0,No,No,Yes,No,14
501,59,33,34,2,0.3,1,0,0,No,No,No,No,17
502,50,26,39,3,1.9,2,0,0,No,No,Yes,No,13
503,44,19,70,1,0.1,2,0,0,No,No,No,No,70
504,31,5,39,4,1.8,3,185,0,No,No,No,Yes,9.75
505,40,10,44,3,2,3,0,0,No,No,Yes,No,14.67
506,36,12,69,3,3.1,2,0,1,No,No,Yes,No,23
507,51,25,44,3,0.9,3,0,0,No,No,No,No,14.67
508,64,40,32,3,0.1,3,0,0,No,No,Yes,No,10.67
509,47,22,15,2,0.7,3,0,0,No,No,No,No,7.5
510,52,28,118,2,6.8,1,112,0,No,No,Yes,No,59
511,51,26,62,1,1.3,2,221,0,No,No,Yes,No,62
512,31,5,82,4,2.2,2,0,0,No,No,No,No,20.5
513,39,14,54,3,3,1,108,0,No,No,No,Yes,18
514,30,6,48,1,2.1,3,0,0,No,No,No,No,48
515,27,1,74,3,0.3,3,0,0,No,No,Yes,No,24.67
516,41,16,113,1,1,3,211,0,No,No,No,Yes,113
517,53,27,81,3,1.7,2,0,0,No,No,No,No,27
518,54,27,43,3,1,2,169,0,No,No,No,No,14.33
519,28,4,34,1,1.8,2,0,0,No,No,Yes,No,34
520,34,9,48,1,2.5,3,105,0,No,No,Yes,No,48
521,61,37,54,4,1.2,2,129,0,No,No,Yes,Yes,13.5
522,48,24,75,4,1.4,2,0,0,No,No,Yes,No,18.75
523,36,11,72,1,2.8,1,224,0,No,No,No,No,72
524,56,31,39,4,0.9,1,0,0,No,No,No,No,9.75
526,64,38,79,2,2.8,1,179,0,No,No,No,No,39.5
527,26,2,205,1,6.33333333333333,1,271,0,No,No,No,Yes,205
528,33,8,65,2,0.1,1,89,0,No,No,Yes,No,32.5
529,64,39,122,4,0.2,1,378,1,No,No,Yes,No,30.5
530,39,15,82,1,0.8,2,0,0,No,No,Yes,No,82
531,54,30,21,2,0.2,1,0,0,No,No,No,Yes,10.5
532,32,6,50,4,2.1,3,0,0,Yes,Yes,Yes,Yes,12.5
533,62,37,39,2,2.8,1,113,0,No,Yes,Yes,Yes,19.5
534,27,2,101,1,1.9,1,0,0,No,No,No,No,101
535,53,28,41,2,0.6,3,0,0,Yes,No,No,No,20.5
536,51,25,132,1,0.3,1,0,0,No,No,Yes,No,132
538,44,20,131,1,4.9,3,0,1,No,No,Yes,No,131
539,31,5,11,1,0.4,2,76,0,No,No,No,Yes,11
540,57,32,21,1,0.3,3,117,0,No,No,No,No,21
542,30,6,141,2,4.33333333333333,1,0,0,No,No,No,No,70.5
543,40,14,81,3,0.1,1,0,0,No,No,Yes,No,27
544,63,38,54,3,2.4,1,90,0,No,No,No,Yes,18
545,35,10,164,2,7.8,1,0,0,No,No,Yes,No,82
546,43,19,28,4,0.3,1,87,0,No,No,No,No,7
547,27,2,68,3,2.6,3,203,0,Yes,No,No,No,22.67
548,44,14,44,3,2,3,180,0,Yes,Yes,Yes,Yes,14.67
549,49,23,61,1,1.4,3,0,0,No,No,Yes,Yes,61
550,61,36,35,3,1.3,2,0,0,No,No,No,Yes,11.67
551,60,34,54,3,0.3,2,0,0,No,No,Yes,Yes,18
552,59,34,14,1,0.1,1,0,0,No,No,Yes,Yes,14
553,28,3,52,4,2.2,1,230,0,No,No,Yes,No,13
554,52,28,101,2,0.3,1,0,0,No,No,No,No,50.5
555,28,2,149,2,7.2,1,0,0,No,No,Yes,No,74.5
556,34,8,35,4,0.8,1,137,0,No,Yes,Yes,Yes,8.75
557,60,34,21,3,0.3,3,129,0,No,No,Yes,No,7
558,39,15,118,2,1.9,1,0,0,No,No,No,Yes,59
559,30,5,38,4,2,2,0,0,Yes,No,No,No,9.5
560,49,25,24,4,0.2,1,138,0,No,No,Yes,No,6
561,43,18,59,1,3.7,3,0,0,No,No,Yes,No,59
562,63,33,41,4,1.66666666666667,3,0,0,No,No,Yes,No,10.25
563,28,3,85,1,0.8,2,0,0,No,No,Yes,Yes,85
564,51,27,12,4,1,1,0,0,No,No,Yes,No,3
565,33,7,32,1,0.6,3,152,0,No,No,No,No,32
566,55,29,79,3,0.8,1,0,0,No,No,Yes,No,26.33
567,53,28,175,3,3.6,3,0,1,No,Yes,Yes,Yes,58.33
568,34,8,28,3,0.9,1,0,0,No,No,No,No,9.33
569,34,9,41,2,0.1,1,161,0,No,No,Yes,Yes,20.5
570,40,14,70,3,2.1,1,185,0,No,No,No,No,23.33
571,49,25,161,3,6.5,2,485,1,Yes,Yes,No,No,53.67
572,35,9,53,4,2.2,2,0,0,No,No,Yes,No,13.25
573,39,15,128,1,3.4,1,0,0,No,No,No,No,128
574,55,28,50,3,1,2,0,0,No,No,Yes,Yes,16.67
575,29,5,80,2,2,2,0,0,No,No,Yes,Yes,40
576,54,30,93,1,2.7,2,0,0,No,No,Yes,No,93
578,52,28,149,2,6.8,1,0,0,No,No,Yes,No,74.5
579,46,19,49,3,2.5,2,0,0,No,No,Yes,Yes,16.33
580,57,33,88,1,2.7,2,0,0,No,No,Yes,No,88
581,52,22,22,4,0.4,3,0,0,No,No,Yes,Yes,5.5
582,28,3,55,4,2.2,1,0,0,No,No,Yes,Yes,13.75
583,44,18,72,1,0.7,3,155,0,No,No,No,No,72
585,40,16,114,1,3.4,1,300,0,No,No,Yes,No,114
586,34,4,83,4,4,3,0,0,No,No,Yes,No,20.75
587,39,14,101,2,0.4,1,0,0,No,No,Yes,Yes,50.5
588,50,24,94,1,4.9,1,272,0,No,No,Yes,No,94
589,41,17,40,2,2.5,1,0,0,No,Yes,Yes,Yes,20
590,31,7,128,1,6,1,0,0,No,No,No,No,128
591,29,3,39,4,2.1,3,0,0,No,No,Yes,No,9.75
592,30,5,51,1,1,1,0,0,No,No,Yes,No,51
593,44,20,79,4,2,3,0,0,Yes,Yes,Yes,Yes,19.75
594,33,7,48,4,2.2,2,0,0,No,No,Yes,No,12
595,50,26,85,1,0,1,144,0,No,No,No,No,85
596,42,18,41,1,1.8,1,94,0,No,No,Yes,No,41
597,48,22,152,1,3.5,3,0,1,No,No,Yes,No,152
599,56,31,11,2,0.2,3,90,0,No,No,No,No,5.5
600,28,4,103,2,2.5,1,0,0,No,No,Yes,Yes,51.5
601,56,30,141,2,0.5,1,0,0,No,No,Yes,No,70.5
602,58,32,38,1,1.4,1,0,0,No,No,Yes,Yes,38
603,29,5,135,2,0.6,1,0,0,No,No,No,No,67.5
604,63,38,28,2,0.5,2,89,0,No,No,Yes,No,14
605,28,3,70,4,2.2,1,240,0,No,No,No,Yes,17.5
606,57,31,41,1,0.2,1,0,0,No,No,Yes,Yes,41
607,34,8,81,3,0.9,2,208,0,No,No,Yes,No,27
608,28,3,170,1,0.1,3,0,1,No,No,No,No,170
609,27,2,55,4,1.7,2,0,0,No,No,Yes,No,13.75
610,37,11,24,4,1.5,3,0,0,No,No,No,No,6
611,52,28,81,3,1.8,2,275,0,No,No,No,No,27
612,49,23,32,4,1.8,1,83,0,No,No,No,No,8
613,65,40,129,1,1.3,1,0,0,No,No,Yes,Yes,129
614,60,35,108,1,0.9,1,0,0,Yes,No,No,No,108
615,37,12,180,1,8.6,1,0,0,No,No,Yes,Yes,180
616,63,37,139,2,6.9,1,0,0,No,No,No,No,69.5
617,40,14,33,2,1.4,3,0,0,No,No,Yes,Yes,16.5
618,46,20,74,4,2.6,3,0,0,No,No,Yes,No,18.5
619,63,37,42,2,0.7,3,115,0,No,No,Yes,No,21
620,57,27,73,1,3,3,0,0,No,No,No,No,73
621,33,8,115,4,2.9,2,0,1,No,No,Yes,No,28.75
622,41,17,114,2,1.8,2,0,0,No,No,Yes,No,57
623,41,17,92,2,1.9,1,131,0,No,No,Yes,No,46
624,44,19,34,1,0.3,3,78,0,No,No,Yes,No,34
625,33,6,54,2,1.66666666666667,2,122,0,No,No,Yes,No,27
626,52,28,64,2,1,3,211,0,No,No,Yes,No,32
627,30,6,42,1,0.2,3,100,0,No,No,No,Yes,42
628,45,19,70,3,2.1,1,0,0,No,No,Yes,No,23.33
629,49,24,51,1,1.3,2,0,0,No,No,No,No,51
630,45,19,71,4,2.9,1,218,0,No,Yes,Yes,Yes,17.75
631,32,7,35,3,1.3,1,108,0,No,No,No,Yes,11.67
632,45,18,40,3,1,2,0,0,No,No,Yes,No,13.33
633,57,32,165,4,2.7,3,0,1,No,No,Yes,No,41.25
634,61,31,18,1,1.5,3,0,0,No,No,Yes,Yes,18
635,57,31,32,3,1.4,1,0,0,Yes,Yes,Yes,Yes,10.67
636,60,35,35,3,0.2,1,169,0,No,No,Yes,No,11.67
637,40,16,120,2,6.1,1,196,0,No,No,Yes,No,60
638,53,28,31,4,0.1,3,0,0,No,No,Yes,No,7.75
639,42,16,35,3,1.5,1,0,0,No,No,No,No,11.67
640,62,36,32,2,0.2,3,0,0,No,No,Yes,Yes,16
641,43,18,85,1,3.7,3,327,0,Yes,No,Yes,No,85
642,35,10,139,2,7.8,1,0,0,No,No,No,No,69.5
643,50,24,103,1,0.3,1,0,0,No,No,Yes,No,103
644,45,21,152,2,1.4,1,0,0,No,No,Yes,No,76
645,52,27,33,2,2,2,0,0,No,No,Yes,No,16.5
646,35,9,84,4,2.2,2,322,0,No,No,No,No,21
647,58,33,61,4,1.7,1,0,0,No,No,No,No,15.25
648,62,38,64,4,2.2,1,123,0,Yes,Yes,Yes,Yes,16
649,50,25,34,1,1.3,2,0,0,No,No,Yes,No,34
651,47,22,122,1,5.1,3,163,1,Yes,No,No,No,122
652,28,4,58,3,1.5,1,131,0,No,No,No,No,19.33
653,34,9,92,1,2.8,1,0,0,No,No,Yes,No,92
654,49,23,78,2,2.4,2,205,0,No,No,No,Yes,39
655,54,29,129,4,4.2,3,0,1,No,No,No,No,32.25
656,50,25,13,2,0.7,3,0,0,No,No,No,No,6.5
657,37,11,81,1,2.8,3,145,0,No,No,No,No,81
658,38,8,23,1,0.666666666666667,3,0,0,No,No,No,No,23
659,52,26,35,3,0.9,3,0,0,No,No,No,No,11.67
660,63,39,79,4,1.7,2,0,0,No,No,Yes,Yes,19.75
661,39,14,165,2,3.3,1,0,0,No,No,Yes,No,82.5
662,63,38,52,2,2.8,1,0,0,No,No,Yes,No,26
663,65,41,185,3,2,2,0,1,No,No,No,No,61.67
664,46,20,49,3,2.2,2,0,0,No,No,No,No,16.33
665,54,30,64,1,1.8,3,227,0,No,No,No,Yes,64
666,54,24,61,4,2,3,0,0,Yes,No,Yes,No,15.25
667,52,26,112,1,2.4,1,0,0,Yes,Yes,Yes,Yes,112
668,63,39,72,3,2,3,190,0,Yes,No,Yes,No,24
669,66,41,18,3,0.5,1,0,0,No,No,No,No,6
670,56,29,41,4,2.5,2,0,0,No,No,No,No,10.25
672,65,41,105,1,3,2,282,1,Yes,Yes,Yes,No,105
673,51,27,23,1,0.2,1,0,0,No,No,Yes,No,23
674,34,10,22,1,0.5,3,85,0,No,No,No,No,22
675,49,23,59,3,2.1,1,0,0,No,No,No,No,19.67
676,29,2,33,1,2,2,160,0,No,No,No,No,33
677,47,23,11,1,0.9,3,103,0,No,No,No,Yes,11
678,46,21,204,2,2.8,1,0,0,No,No,Yes,No,102
679,52,27,61,4,1.8,3,207,0,No,No,No,No,15.25
680,55,31,103,3,1.8,2,364,0,No,No,No,No,34.33
681,61,36,51,3,1.5,1,0,0,No,No,No,Yes,17
682,34,9,164,1,6,3,0,1,No,No,Yes,No,164
683,58,34,12,1,0.1,2,0,0,No,No,No,Yes,12
684,40,16,82,1,3.6,2,0,0,No,No,No,No,82
685,43,17,164,1,2.4,1,449,0,No,No,Yes,No,164
686,35,8,48,2,1.66666666666667,2,0,0,No,No,Yes,No,24
688,48,22,65,2,1.5,2,0,0,No,No,Yes,No,32.5
689,44,20,71,4,1.9,1,207,0,No,No,Yes,No,17.75
690,54,30,18,1,0.3,1,0,0,Yes,Yes,Yes,No,18
691,59,34,52,2,1.6,3,75,0,No,No,Yes,No,26
692,45,18,48,3,2.5,2,113,0,No,No,Yes,Yes,16
693,26,2,30,1,1,3,111,0,No,No,No,No,30
694,40,15,40,2,2.2,3,107,0,No,No,Yes,No,20
695,32,7,112,1,3.8,1,81,0,No,No,Yes,No,112
696,29,4,115,1,1.9,1,0,0,No,No,No,No,115
697,51,27,63,2,1,3,82,0,No,No,Yes,No,31.5
698,42,17,85,1,3.7,3,0,0,No,No,Yes,No,85
699,64,38,59,1,2.5,3,220,0,No,No,No,No,59
700,44,20,68,1,0.8,3,91,0,No,No,No,No,68
701,37,11,84,2,1.8,1,0,0,No,No,Yes,Yes,42
702,44,19,62,3,0.8,3,0,0,No,No,No,Yes,20.67
703,35,9,109,3,4,1,0,1,No,No,No,No,36.33
704,41,17,141,2,7.6,1,92,0,No,No,No,No,70.5
705,56,32,129,1,7.4,1,0,0,No,No,No,No,129
706,62,36,30,3,0.7,2,0,0,No,No,Yes,No,10
707,58,34,148,1,4.7,1,0,0,No,No,Yes,No,148
708,47,20,25,3,0.666666666666667,2,0,0,No,No,Yes,Yes,8.33
709,35,10,21,3,1.3,1,115,0,No,No,No,No,7
710,29,4,72,4,2.2,1,0,0,No,No,Yes,No,18
711,43,17,59,3,0.9,3,87,0,No,No,Yes,Yes,19.67
712,62,37,83,3,1.8,2,187,0,Yes,No,No,No,27.67
713,41,16,10,2,0.3,2,0,0,No,No,Yes,No,5
714,34,9,84,3,0.6,2,0,0,No,No,Yes,No,28
715,50,23,98,3,2,2,0,0,No,No,No,No,32.67
716,47,23,32,1,1,1,0,0,Yes,Yes,Yes,Yes,32
717,29,5,31,4,0.4,2,161,0,No,No,Yes,Yes,7.75
718,59,34,94,3,0.5,1,0,0,No,No,No,Yes,31.33
719,56,31,21,2,0.2,3,137,0,No,Yes,Yes,Yes,10.5
720,61,35,110,3,4.4,1,0,0,Yes,No,Yes,No,36.67
721,58,32,38,1,2.2,3,0,0,No,No,No,No,38
722,49,24,39,1,1.4,3,0,0,No,No,Yes,No,39
723,45,21,132,3,1.2,2,0,1,No,Yes,Yes,Yes,44
724,50,24,61,4,2.6,1,0,0,No,No,Yes,No,15.25
725,64,38,92,1,2,1,0,0,No,No,Yes,No,92
726,39,15,119,2,6.1,1,0,0,No,No,No,No,59.5
727,58,33,53,4,2.1,1,0,0,No,No,Yes,No,13.25
728,62,37,18,3,1.3,2,0,0,No,No,Yes,No,6
729,45,20,114,2,4.4,2,0,1,No,No,No,No,57
730,58,28,90,1,3,3,0,0,No,No,No,Yes,90
731,43,18,140,1,7,1,205,0,No,No,Yes,No,140
732,28,3,90,2,3.3,1,0,0,No,No,Yes,Yes,45
733,26,1,85,1,1.9,1,0,0,No,No,Yes,No,85
734,49,24,80,1,1.2,1,0,0,No,No,Yes,No,80
735,66,42,53,2,1.1,1,0,0,No,No,Yes,Yes,26.5
736,33,7,49,4,2.2,2,0,0,No,No,Yes,No,12.25
737,61,35,152,3,3.3,3,0,1,No,No,Yes,No,50.67
738,64,37,138,2,2.8,2,0,1,No,No,Yes,No,69
739,36,10,80,4,2.2,2,0,0,No,No,Yes,No,20
740,49,23,82,2,2.4,2,0,0,No,No,No,No,41
741,52,27,195,1,8.1,1,0,0,No,No,No,No,195
742,61,37,22,1,1.2,3,0,0,No,No,Yes,No,22
743,32,6,81,1,2.5,1,0,0,No,No,Yes,No,81
744,61,37,40,4,2.2,1,0,0,Yes,Yes,Yes,Yes,10
745,45,20,154,2,2.8,1,0,0,Yes,No,Yes,No,77
746,30,4,49,3,1.1,2,0,0,No,No,No,Yes,16.33
747,62,37,85,4,3.4,2,0,0,No,No,Yes,No,21.25
748,57,32,21,3,0.1,2,0,0,Yes,Yes,Yes,No,7
749,41,17,14,1,1,1,0,0,No,No,No,No,14
750,58,34,60,4,1.6,2,0,0,No,No,No,Yes,15
751,29,5,138,2,4.33333333333333,1,0,0,No,No,Yes,No,69
752,53,28,98,1,1.3,3,355,0,No,No,Yes,No,98
753,64,39,22,4,0.6,2,0,0,No,No,No,No,5.5
754,49,23,49,1,1.2,2,0,0,No,No,Yes,Yes,49
755,38,14,102,2,1.9,1,0,0,No,Yes,Yes,Yes,51
756,56,30,45,4,0.7,2,0,0,No,No,No,Yes,11.25
757,56,31,82,4,1.3,3,0,0,No,No,Yes,No,20.5
758,52,28,81,3,1.8,2,0,0,Yes,No,No,No,27
759,64,39,35,1,1.5,2,0,0,Yes,No,No,No,35
760,53,28,59,2,1.9,2,0,0,No,No,Yes,No,29.5
761,29,3,52,3,1.1,2,0,0,No,No,Yes,No,17.33
762,48,24,84,3,0.7,1,166,0,No,No,Yes,No,28
763,32,6,85,1,2.7,2,100,0,No,No,Yes,No,85
764,54,28,65,1,0.2,1,0,0,No,No,No,Yes,65
765,37,13,89,2,1.7,2,314,0,No,No,No,Yes,44.5
766,47,21,109,4,1.8,1,0,1,No,No,No,No,27.25
767,37,12,81,1,2.8,1,0,0,No,No,No,No,81
768,64,39,38,1,1.1,3,108,0,No,No,No,No,38
769,43,19,72,2,1.7,1,0,0,No,No,Yes,No,36
770,33,6,78,4,2,2,119,0,Yes,No,Yes,No,19.5
771,26,2,172,2,6.9,2,0,1,No,No,Yes,No,86
772,42,18,71,3,2.33333333333333,1,106,0,Yes,No,Yes,No,23.67
773,54,28,165,1,4.1,3,0,1,No,Yes,Yes,Yes,165
774,41,16,120,2,3.9,1,0,0,No,No,Yes,Yes,60
775,55,29,39,1,0.2,1,0,0,No,No,No,Yes,39
776,65,39,23,3,0.7,2,0,0,No,No,No,Yes,7.67
777,50,26,135,2,4.6,3,91,1,No,No,Yes,No,67.5
778,55,31,12,2,0.2,1,76,0,No,No,Yes,Yes,6
779,62,36,92,2,0.7,2,0,0,No,No,Yes,No,46
780,53,28,192,2,6.4,3,0,1,No,No,No,No,96
781,32,7,42,4,0.8,1,0,0,No,No,Yes,Yes,10.5
782,56,32,158,3,3.7,3,0,1,No,No,Yes,No,52.67
783,54,30,194,3,6,3,587,1,Yes,Yes,Yes,Yes,64.67
784,44,20,160,2,7.6,1,0,0,Yes,No,No,No,80
785,48,22,98,2,6.3,1,0,0,No,No,No,No,49
786,46,22,164,2,7.6,1,0,0,No,Yes,Yes,Yes,82
787,45,21,42,2,2.5,1,0,0,Yes,No,Yes,No,21
788,45,15,202,3,10,3,0,1,No,No,No,No,67.33
789,58,34,10,4,0.7,1,0,0,No,No,No,No,2.5
790,29,3,31,4,0.3,2,0,0,No,No,Yes,No,7.75
791,55,30,58,4,0.9,1,0,0,No,No,Yes,Yes,14.5
792,55,29,65,4,2.8,2,0,0,No,No,Yes,No,16.25
793,41,16,98,1,4,3,0,0,No,No,No,Yes,98
795,54,29,44,2,2.3,3,0,0,No,No,Yes,No,22
796,57,32,15,2,0.2,3,0,0,No,No,No,Yes,7.5
797,30,6,82,2,2.5,1,0,0,No,No,No,No,41
798,42,17,61,3,0.5,3,0,0,No,No,Yes,No,20.33
799,29,2,38,1,2,2,0,0,No,No,No,No,38
800,29,3,39,4,2.1,3,0,0,No,No,Yes,No,9.75
801,31,7,173,1,6,1,0,0,No,No,Yes,No,173
802,47,23,8,4,0.2,1,0,0,No,No,Yes,No,2
803,36,12,51,3,2,1,214,0,No,No,Yes,No,17
804,52,27,62,4,1.8,3,82,0,No,No,No,No,15.5
805,54,28,34,4,0.7,2,0,0,No,No,Yes,No,8.5
806,55,29,132,3,5.9,2,307,1,No,No,No,No,44
807,53,27,44,4,1.5,3,0,0,No,No,No,No,11
808,52,27,162,1,8.1,1,0,0,No,No,Yes,No,162
809,64,39,64,3,2.2,1,0,0,No,No,Yes,No,21.33
810,54,29,111,1,0.1,3,0,0,No,No,No,Yes,111
811,32,6,41,2,2,3,0,0,No,No,No,No,20.5
812,63,33,52,4,1.66666666666667,3,0,0,No,No,No,No,13
813,36,10,65,4,2.2,2,0,0,No,No,No,No,16.25
814,50,25,130,1,1.1,2,0,1,No,No,Yes,No,130
815,33,8,45,2,0.1,1,0,0,No,No,No,Yes,22.5
816,62,38,35,1,1.9,2,118,0,No,No,No,No,35
817,49,23,65,3,0.7,2,263,0,No,No,Yes,Yes,21.67
818,41,15,38,2,0.7,1,91,0,No,No,Yes,No,19
819,51,27,42,4,1.1,2,0,0,No,No,Yes,Yes,10.5
820,56,30,45,4,1.5,3,0,0,No,No,No,No,11.25
821,51,25,145,1,0.3,1,0,0,No,No,Yes,No,145
822,39,13,33,4,1.5,3,0,0,No,No,No,No,8.25
823,61,35,60,3,1.4,3,0,0,No,No,No,No,20
824,35,9,45,1,2,1,0,0,No,No,Yes,Yes,45
825,39,15,72,4,2.4,1,0,0,Yes,No,Yes,No,18
826,37,11,34,3,0.2,2,0,0,No,No,No,No,11.33
827,48,21,23,3,0.666666666666667,2,0,0,No,No,Yes,No,7.67
828,63,37,45,2,1,3,88,0,No,No,Yes,Yes,22.5
829,35,9,28,4,1,1,75,0,No,No,Yes,No,7
830,55,30,81,4,3.8,2,0,0,No,No,Yes,No,20.25
831,29,5,72,3,0.7,2,81,0,No,No,No,No,24
832,61,31,49,4,1.66666666666667,3,0,0,No,No,Yes,No,12.25
833,36,10,31,4,1.2,2,0,0,No,No,No,No,7.75
834,61,35,63,3,2.2,3,0,0,No,No,No,No,21
835,36,12,150,4,5.4,1,0,1,Yes,Yes,Yes,No,37.5
836,58,33,142,2,3.9,1,193,0,No,No,Yes,Yes,71
837,42,17,74,3,3,1,0,0,No,No,No,Yes,24.67
838,30,4,24,1,0.4,2,81,0,No,No,Yes,No,24
839,45,20,29,4,1.9,3,0,0,No,No,No,No,7.25
840,39,15,79,4,2.4,1,0,0,No,No,No,No,19.75
841,27,3,94,2,0.2,1,310,0,No,No,No,Yes,47
842,57,33,121,1,4.3,1,0,0,Yes,No,No,No,121
843,34,10,54,3,2,1,0,0,No,No,No,No,18
844,64,39,73,3,2.4,1,0,0,No,No,Yes,No,24.33
845,47,23,71,1,0.8,3,127,0,No,No,Yes,No,71
846,44,17,29,3,1,2,0,0,No,No,Yes,Yes,9.67
847,51,27,93,1,2.7,1,0,0,No,No,Yes,No,93
848,40,14,73,1,1.5,3,252,0,No,No,Yes,No,73
849,57,32,19,4,0.9,2,0,0,No,No,Yes,No,4.75
850,33,8,58,2,0.1,1,0,0,Yes,Yes,Yes,Yes,29
851,46,20,39,1,0.2,1,0,0,No,No,No,No,39
852,41,16,23,2,1.4,2,0,0,Yes,No,Yes,No,11.5
853,33,7,29,1,0.6,3,127,0,No,No,No,Yes,29
854,27,2,155,1,0.8,1,0,0,No,No,No,No,155
855,52,28,90,1,2.6,2,0,0,Yes,No,Yes,No,90
856,59,33,113,2,2,1,77,0,No,No,Yes,No,56.5
857,62,38,42,1,1.8,3,0,0,No,No,No,No,42
858,49,25,30,4,0.2,1,0,0,No,Yes,Yes,Yes,7.5
859,45,19,19,3,0.5,2,0,0,No,No,Yes,No,6.33
860,63,37,124,3,5,2,170,1,No,No,No,No,41.33
861,57,31,30,2,0.7,2,145,0,No,No,No,No,15
862,60,30,28,1,1.5,3,124,0,Yes,No,Yes,No,28
863,50,23,15,2,1,2,101,0,No,No,No,No,7.5
864,54,30,70,1,1.6,3,265,0,No,No,No,No,70
865,28,2,10,1,0.1,2,0,0,No,No,Yes,No,10
866,60,34,22,3,0.3,3,139,0,No,No,Yes,Yes,7.33
867,44,20,70,4,1.9,1,0,0,No,No,Yes,No,17.5
868,61,35,61,1,1.6,1,0,0,No,No,No,No,61
869,40,15,161,2,3.3,1,0,0,Yes,No,No,Yes,80.5
870,54,30,29,2,0.8,1,0,0,No,No,No,Yes,14.5
871,43,19,35,3,0.5,1,0,0,No,No,Yes,No,11.67
872,54,28,48,4,2.8,2,0,0,No,No,Yes,No,12
873,32,7,44,4,0.8,1,0,0,No,No,Yes,No,11
